feature	metadata	value	coef	stderr	pval	qval	base.model	tweedie.index	N	N.not.zero	percent.zero
ENSG00000002726	dex	untrt	18.8182298470843	4490.2411822029	0.996792008094959	0.99936269346756	CPLM	1.01	8	1	88
ENSG00000003147	dex	untrt	-0.0639067264578612	0.866024915870786	0.943573604871596	0.99936269346756	CPLM	1.01	8	4	50
ENSG00000004399	dex	untrt	0.00879097290917743	0.219019492465521	0.969285475124463	0.99936269346756	CPLM	1.01	8	8	0
ENSG00000004455	dex	untrt	-0.00815862445384226	0.147423200886073	0.957663181146125	0.99936269346756	CPLM	1.99	8	8	0
ENSG00000004897	dex	untrt	-0.00246322651432983	0.0649071217911986	0.970958700288023	0.99936269346756	CPLM	1.602	8	8	0
ENSG00000005102	dex	untrt	20.2059943417866	4332.53355331288	0.996430050256203	0.99936269346756	CPLM	1.056	8	2	75
ENSG00000005381	dex	untrt	0.0242680611480743	0.651980167748838	0.971515449921922	0.99936269346756	CPLM	1.235	8	7	12
ENSG00000005421	dex	untrt	18.8191326973292	4778.01049488637	0.996985072715642	0.99936269346756	CPLM	1.01	8	1	88
ENSG00000006074	dex	untrt	-18.975004580197	4806.69177669645	0.996978240153989	0.99936269346756	CPLM	1.01	8	1	88
ENSG00000006756	dex	untrt	0.0106734858023295	0.0953063587474887	0.914482969462757	0.99936269346756	CPLM	1.01	8	8	0
ENSG00000007038	dex	untrt	0.0675518893026257	0.856819791152059	0.939723340664216	0.99936269346756	CPLM	1.131	8	5	38
ENSG00000007264	dex	untrt	-19.9723552646451	6521.68575143985	0.997655802118816	0.99936269346756	CPLM	1.01	8	1	88
ENSG00000007923	dex	untrt	0.00963738045196651	0.10353517544461	0.928867863267989	0.99936269346756	CPLM	1.99	8	8	0
ENSG00000008196	dex	untrt	-0.0678962500732795	0.931686609436003	0.944274571358674	0.99936269346756	CPLM	1.01	8	4	50
ENSG00000008226	dex	untrt	0.0525443949361858	0.489499928933105	0.918016244809106	0.99936269346756	CPLM	1.99	8	8	0
ENSG00000008382	dex	untrt	-0.00992119825267359	0.128789517155835	0.941100919686153	0.99936269346756	CPLM	1.99	8	8	0
ENSG00000008394	dex	untrt	-0.0123244117152595	0.340254159467702	0.97228099547425	0.99936269346756	CPLM	1.99	8	8	0
ENSG00000008869	dex	untrt	0.00175264608072121	0.0578135152010374	0.976798669150978	0.99936269346756	CPLM	1.01	8	8	0
ENSG00000010270	dex	untrt	0.00787718858768779	0.131883638116752	0.954311715780876	0.99936269346756	CPLM	1.01	8	8	0
ENSG00000010319	dex	untrt	-0.0634199719283562	0.765603308953191	0.936675912993403	0.99936269346756	CPLM	1.01	8	4	50
ENSG00000010438	dex	untrt	-0.0213995726817024	0.472817618386068	0.96536906960067	0.99936269346756	CPLM	1.99	8	8	0
ENSG00000010671	dex	untrt	-0.0625715203628262	1.25129001895276	0.961741029566869	0.99936269346756	CPLM	1.01	8	2	75
ENSG00000010810	dex	untrt	-0.00441616766442786	0.173775957824923	0.980549669876018	0.99936269346756	CPLM	1.99	8	8	0
ENSG00000011114	dex	untrt	-0.00552801869135973	0.0867630334126594	0.951267600796005	0.99936269346756	CPLM	1.99	8	8	0
ENSG00000011201	dex	untrt	19.512784113901	4059.80608615631	0.996320933436095	0.99936269346756	CPLM	1.01	8	2	75
ENSG00000011376	dex	untrt	0.00182665480721031	0.183955754330753	0.992399180365149	0.99936269346756	CPLM	1.01	8	8	0
ENSG00000011422	dex	untrt	-0.00837124524987579	0.0855585310887952	0.925244187331819	0.99936269346756	CPLM	1.01	8	8	0
ENSG00000011600	dex	untrt	0.0641856808269102	0.787811573615871	0.93771530083444	0.99936269346756	CPLM	1.1	8	5	38
ENSG00000011677	dex	untrt	-18.9774154794017	5626.83845129538	0.997418350345088	0.99936269346756	CPLM	1.01	8	1	88
ENSG00000012124	dex	untrt	-19.668035753273	3910.08516819804	0.996149667082916	0.99936269346756	CPLM	1.01	8	2	75
ENSG00000012504	dex	untrt	-18.975004580197	4806.69177669645	0.996978240153989	0.99936269346756	CPLM	1.01	8	1	88
ENSG00000012779	dex	untrt	-19.6705626599363	7930.02016569295	0.998101250737028	0.99936269346756	CPLM	1.01	8	1	88
ENSG00000013288	dex	untrt	-0.00960533754135315	0.119921455961107	0.938764951873188	0.99936269346756	CPLM	1.99	8	8	0
ENSG00000015532	dex	untrt	-0.00177738392839398	0.0962648940722002	0.985867787079956	0.99936269346756	CPLM	1.819	8	8	0
ENSG00000016490	dex	untrt	-0.0663289952317562	1.53865283939221	0.967013857539924	0.99936269346756	CPLM	1.01	8	2	75
ENSG00000016602	dex	untrt	18.8210420718914	5415.84127060581	0.997339873037504	0.99936269346756	CPLM	1.01	8	1	88
ENSG00000018607	dex	untrt	18.8204354276799	5208.57489459776	0.997234107491535	0.99936269346756	CPLM	1.01	8	1	88
ENSG00000019169	dex	untrt	-19.6705626599363	7930.02016569295	0.998101250737028	0.99936269346756	CPLM	1.01	8	1	88
ENSG00000020219	dex	untrt	19.5129314596751	4087.38069188139	0.99634572562669	0.99936269346756	CPLM	1.01	8	2	75
ENSG00000020426	dex	untrt	-0.00308928599984188	0.118913956044834	0.980116449054887	0.99936269346756	CPLM	1.99	8	8	0
ENSG00000020922	dex	untrt	-0.00218686177181127	0.0348469034474014	0.951998989901028	0.99936269346756	CPLM	1.99	8	8	0
ENSG00000021461	dex	untrt	-18.975004580197	4806.69177669645	0.996978240153989	0.99936269346756	CPLM	1.01	8	1	88
ENSG00000022556	dex	untrt	-0.0643483807788579	0.703455928034667	0.930093023640997	0.99936269346756	CPLM	1.01	8	4	50
ENSG00000026751	dex	untrt	-18.9789524104304	6188.6847885011	0.997652537158898	0.99936269346756	CPLM	1.01	8	1	88
ENSG00000030066	dex	untrt	0.0081784872650225	0.0840107358826443	0.925618573803089	0.99936269346756	CPLM	1.99	8	8	0
ENSG00000031544	dex	untrt	0.00354727336527939	0.485960264749737	0.994412532045171	0.99936269346756	CPLM	1.01	8	8	0
ENSG00000032389	dex	untrt	-0.014384789408	0.159813572835727	0.931208934095506	0.99936269346756	CPLM	1.01	8	8	0
ENSG00000033011	dex	untrt	0.000823436758366168	0.0655704095175215	0.990387536945161	0.99936269346756	CPLM	1.99	8	8	0
ENSG00000033100	dex	untrt	-0.00845710824868802	0.10970512599741	0.941058775867832	0.99936269346756	CPLM	1.99	8	8	0
ENSG00000034053	dex	untrt	0.0018820337715724	0.545520908741714	0.997359168734401	0.99936269346756	CPLM	1.99	8	8	0
ENSG00000034971	dex	untrt	-0.0263422088457951	0.527773707289125	0.961812627342983	0.99936269346756	CPLM	1.99	8	8	0
ENSG00000036473	dex	untrt	18.8191326973292	4778.01049488637	0.996985072715642	0.99936269346756	CPLM	1.01	8	1	88
ENSG00000039987	dex	untrt	-21.5838667647816	5328.0102452721	0.996899095000326	0.99936269346756	CPLM	1.01	8	3	62
ENSG00000042304	dex	untrt	-0.0661236901195765	1.32155152181415	0.961718646272788	0.99936269346756	CPLM	1.01	8	2	75
ENSG00000046647	dex	untrt	-0.0062095883037724	0.0921426294552215	0.948459982875924	0.99936269346756	CPLM	1.01	8	8	0
ENSG00000047249	dex	untrt	0.0014664771018266	0.0655793015511585	0.982884408163352	0.99936269346756	CPLM	1.99	8	8	0
ENSG00000047579	dex	untrt	0.00674266399331326	0.0835456406725438	0.938300195602478	0.99936269346756	CPLM	1.99	8	8	0
ENSG00000047936	dex	untrt	0.0845523461271222	0.8949512041917	0.92780634119946	0.99936269346756	CPLM	1.102	8	5	38
ENSG00000048028	dex	untrt	0.0110146384356978	0.1438981497632	0.941474346016206	0.99936269346756	CPLM	1.99	8	8	0
ENSG00000048462	dex	untrt	-0.0612687738540274	1.3193459510183	0.964467637463567	0.99936269346756	CPLM	1.01	8	2	75
ENSG00000049249	dex	untrt	20.511828555048	5972.69522227453	0.99737119316753	0.99936269346756	CPLM	1.01	8	2	75
ENSG00000050327	dex	untrt	0.0111579298945591	0.301154088695201	0.971646634996445	0.99936269346756	CPLM	1.99	8	8	0
ENSG00000050555	dex	untrt	0.051088785135368	0.534752846199918	0.92699909478763	0.99936269346756	CPLM	1.99	8	8	0
ENSG00000050767	dex	untrt	-20.7675296919035	5858.10623236041	0.997286360310269	0.99936269346756	CPLM	1.01	8	3	62
ENSG00000052344	dex	untrt	18.8191326973292	4778.01049488637	0.996985072715642	0.99936269346756	CPLM	1.01	8	1	88
ENSG00000052749	dex	untrt	-0.00033142208695779	0.150080209554426	0.998309624243675	0.99936269346756	CPLM	1.99	8	8	0
ENSG00000053918	dex	untrt	-0.0676317360265591	1.48100448900662	0.965058322523808	0.99936269346756	CPLM	1.01	8	2	75
ENSG00000054796	dex	untrt	18.8191326973292	4778.01049488637	0.996985072715642	0.99936269346756	CPLM	1.01	8	1	88
ENSG00000055147	dex	untrt	-0.00906794252396718	0.100409243999655	0.930980359352184	0.99936269346756	CPLM	1.99	8	8	0
ENSG00000055957	dex	untrt	18.8191326973292	4778.01049488637	0.996985072715642	0.99936269346756	CPLM	1.01	8	1	88
ENSG00000056291	dex	untrt	18.8204354276799	5208.57489459776	0.997234107491535	0.99936269346756	CPLM	1.01	8	1	88
ENSG00000058866	dex	untrt	18.8210420718914	5415.84127060581	0.997339873037504	0.99936269346756	CPLM	1.01	8	1	88
ENSG00000059804	dex	untrt	0.00782391153654338	0.19059153108917	0.968587412972276	0.99936269346756	CPLM	1.99	8	8	0
ENSG00000060558	dex	untrt	18.8182298470843	4490.2411822029	0.996792008094959	0.99936269346756	CPLM	1.01	8	1	88
ENSG00000060566	dex	untrt	18.8182298470843	4490.2411822029	0.996792008094959	0.99936269346756	CPLM	1.01	8	1	88
ENSG00000060709	dex	untrt	20.2049756975596	5131.02855326182	0.996985757156947	0.99936269346756	CPLM	1.01	8	2	75
ENSG00000061918	dex	untrt	0.0223235449854228	0.225422942988491	0.92434048066912	0.99936269346756	CPLM	1.99	8	8	0
ENSG00000062524	dex	untrt	-0.0646531870095499	0.67930953214832	0.927274983972463	0.99936269346756	CPLM	1.01	8	6	25
ENSG00000064655	dex	untrt	-0.00519215704960278	0.310798804766072	0.987212944199706	0.99936269346756	CPLM	1.99	8	8	0
ENSG00000064835	dex	untrt	-18.975004580197	4806.69177669645	0.996978240153989	0.99936269346756	CPLM	1.01	8	1	88
ENSG00000064995	dex	untrt	-0.00569425910661884	0.0826737268332586	0.947326158650715	0.99936269346756	CPLM	1.99	8	8	0
ENSG00000065154	dex	untrt	-0.00832994038596247	0.072329560729095	0.912070709001125	0.99936269346756	CPLM	1.99	8	8	0
ENSG00000065183	dex	untrt	-0.0055247959212407	0.0989572016848258	0.957289823409916	0.99936269346756	CPLM	1.99	8	8	0
ENSG00000065371	dex	untrt	18.8210420718914	5415.84127060581	0.997339873037504	0.99936269346756	CPLM	1.01	8	1	88
ENSG00000065534	dex	untrt	-0.00615432952517333	0.10745879824319	0.956188558365581	0.99936269346756	CPLM	1.99	8	8	0
ENSG00000066117	dex	untrt	0.00919417900631981	0.105200267175136	0.933199860474108	0.99936269346756	CPLM	1.01	8	8	0
ENSG00000047648	dex	untrt	-0.000140619845086229	0.272911804387032	0.999605588182643	0.999605588182643	CPLM	1.01	8	8	0
